Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
Asia Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Private Equity Firms with Investments in Washington DC Metro Area,[],0,[],0,[],0
Software Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Insurance Companies (Top 10K),[Insurance],1,[],0,[],0
Insurance Companies With More Than 10 Employees (Top 10K),"[Insurance, Companies, Employees]",3,[],0,[More],1
Professional Services Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Ohio Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Advertising Companies (Top 10K),[Advertising],1,[],0,[],0
Professional Services Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Leasing Companies With Less Than $500M in Revenue,"[Companies, Revenue]",2,[Leasing],1,[Less],1
Food and Beverage Companies With Less Than $1B in Revenue (Top 10K),"[Food, Companies, 1B]",3,[],0,[Less],1
Food and Beverage Companies With Less Than $500M in Revenue (Top 10K),"[Food, Companies]",2,[],0,[Less],1
Greater Miami Area Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Leasing Companies With Less Than $1B in Revenue,"[Companies, 1B, Revenue]",3,[Leasing],1,[Less],1
Electronics Companies With More Than 10 Employees (Top 10K),"[Electronics, Employees]",2,[],0,[More],1
Private Greater Miami Area Companies (Top 10K),[],0,[],0,[],0
Greater Chicago Area Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Greater Atlanta Area Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Software Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Greater Miami Area Companies (Top 10K),[],0,[],0,[],0
"Venture Capital Investors with Investments in South San Francisco, California",[],0,[],0,[],0
Western US Property Management Companies,[Companies],1,[],0,[Western],1
Professional Services Companies (Top 10K),[],0,[],0,[],0
Private Greater Chicago Area Companies (Top 10K),[],0,[],0,[],0
"Venture Capital Investors with Investments in Beijing, Beijing",[],0,[],0,[],0
Greater Chicago Area Companies (Top 10K),[],0,[],0,[],0
Georgia Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Leasing Companies With Less Than $50M in Revenue,"[Companies, Revenue]",2,[Leasing],1,[Less],1
Illinois Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Venture Capital Investors with Investments in China,[],0,[],0,[],0
Mechanical Engineering Companies With More Than $1M in Revenue,[Revenue],1,[],0,[More],1
Software Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Electronics Companies (Top 10K),[],0,[],0,[],0
Venture Capital Investors with Investments in Illinois,[],0,[],0,[],0
Ohio Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Ohio Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
Pennsylvania Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Greater Atlanta Area Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Advertising Companies With Fewer Than 1000 Employees (Top 10K),"[Advertising, Companies, Employees]",3,[],0,[Fewer],1
Greater Houston Area Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Commercial Real Estate Companies With Fewer Than 50 Employees,[Employees],1,[],0,"[Commercial, Fewer]",2
Australia Companies (Top 10K),[],0,[],0,[],0
New York Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Retail Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Georgia Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Canada Industrial Companies,[],0,[],0,[],0
Private Equity Firms with Investments in Utah,[],0,[],0,[],0
Education Companies With Fewer Than 1000 Employees (Top 10K),"[Education, Companies, Employees]",3,[],0,[Fewer],1
Asia-Pacific (APAC) Startups Founded in 2022,[Startups],1,[Founded],1,[],0
Leasing Companies,[Companies],1,[Leasing],1,[],0
Training Companies (Top 10K),[Training],1,[],0,[],0
India Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
"Venture Capital Investors with Investments in Los Altos, California",[],0,[],0,[],0
United States Companies Founded in the Last Year,"[Companies, Year]",2,[Founded],1,[Last],1
Professional Services Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Non Profit Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Web Apps Companies With Fewer Than 50 Employees,"[Web, Companies, Employees]",3,[],0,[Fewer],1
Venture Capital Investors with Investments in Beijing,[],0,[],0,[],0
Private Equity Firms with Investments in United Kingdom,[],0,[],0,[],0
Education Companies With More Than 10 Employees (Top 10K),"[Education, Companies, Employees]",3,[],0,[More],1
Property Development Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Greater Chicago Area Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Australia Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Africa Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Private Australia Companies (Top 10K),[],0,[],0,[],0
Northeastern US Health Care Companies (Top 10K),[],0,[],0,[Northeastern],1
Non Profit Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Leasing Companies With Fewer Than 50 Employees,"[Companies, Employees]",2,[Leasing],1,[Fewer],1
Rental Property Companies With More Than $1M in Revenue,[Revenue],1,[],0,[More],1
Web Apps Companies With Fewer Than 100 Employees,"[Web, Companies, Employees]",3,[],0,[Fewer],1
Private Greater Atlanta Area Companies (Top 10K),[],0,[],0,[],0
Marketing Companies (Top 10K),"[Marketing, Companies]",2,[],0,[],0
Michigan Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Australia Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Venture Capital Investors with Investments in Greater Atlanta Area,[],0,[],0,[],0
Greater Atlanta Area Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Greater Atlanta Area Companies (Top 10K),[],0,[],0,[],0
Wisconsin Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Property Development Companies,[Companies],1,[],0,[],0
West Coast Health Care Companies (Top 10K),[],0,[],0,[],0
Pennsylvania Companies (Top 10K),[],0,[],0,[],0
Private Pennsylvania Companies (Top 10K),[],0,[],0,[Private],1
Rental Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,"[Rental, More]",2
Private Equity Firms with Investments in Greater Chicago Area,[Investments],1,[],0,[],0
Great Lakes Real Estate Companies,[Companies],1,[],0,[],0
Food and Beverage Companies With Fewer Than 1000 Employees (Top 10K),"[Food, Companies, Employees]",3,[],0,[Fewer],1
Product Design Companies With More Than 50 Employees,"[Product, Companies, Employees]",3,[],0,[More],1
Europe Companies With Fewer Than 10 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Private Equity Firms with Investments in Virginia,[],0,[],0,[],0
East Coast Residential Companies,[],0,[],0,[],0
Marketing Companies With Fewer Than 1000 Employees (Top 10K),"[Marketing, Companies, Employees]",3,[],0,[Fewer],1
Training Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[Training],1,[Fewer],1
Oceania Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Web Apps Companies With Fewer Than 1000 Employees,"[Web, Companies, Employees]",3,[],0,[Fewer],1
Venture Capital Investors with Investments in Georgia,[],0,[],0,[],0
Retail Companies With More Than $10M in Revenue,[Revenue],1,[],0,[More],1
Australasia Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
"Venture Capital Investors with Investments in Toronto, Ontario",[],0,[],0,[],0
Greater Atlanta Area Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Quebec Manufacturing Companies,[Companies],1,[],0,[],0
Advertising Companies With More Than 10 Employees (Top 10K),"[Advertising, Companies, Employees]",3,[],0,[More],1
United States Financial Services Companies (Top 10K),[],0,[],0,[],0
Retail Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Asia-Pacific (APAC) Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Electronics Companies With Less Than $1B in Revenue (Top 10K),"[Electronics, 1B]",2,[],0,[Less],1
"Venture Capital Investors with Investments in Austin, Texas",[],0,[],0,[],0
Training Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[Training],1,[More],1
E-Commerce Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Electronics Companies With Fewer Than 1000 Employees (Top 10K),"[Electronics, Employees]",2,[],0,[Fewer],1
Private Equity Firms with Investments in Dallas/Fort Worth Metroplex,[],0,[],0,[],0
Web Apps Companies,"[Web, Companies]",2,[],0,[],0
New England Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
United States Sales Companies (Top 10K),[],0,[],0,[],0
Asia-Pacific (APAC) Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,[More],1
European Union (EU) Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Oceania Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Electronics Companies With Less Than $500M in Revenue (Top 10K),[Electronics],1,[],0,[Less],1
Industrial Engineering Companies With More Than $1M in Revenue,[Revenue],1,[],0,[More],1
Food and Beverage Companies With More Than 50 Employees (Top 10K),"[Food, Companies, Employees]",3,[],0,[More],1
Construction Companies With More Than 100 Employees (Top 10K),"[Construction, Companies, Employees]",3,[],0,[More],1
Australasia Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Wholesale Companies With More Than 50 Employees,[Employees],1,[],0,[More],1
Oceania Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Manufacturing Companies With More Than 500 Employees (Top 10K),"[Companies, Employees]",2,[Manufacturing],1,[More],1
Insurance Companies With Less Than $1B in Revenue (Top 10K),"[Insurance, 1B]",2,[],0,[Less],1
Virginia Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
United States Food and Beverage Companies (Top 10K),[],0,[],0,[],0
Australasia Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
"Private Equity Firms with Investments in Redwood City, California",[],0,[],0,[],0
Greater Miami Area Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Insurance Companies With Less Than $500M in Revenue (Top 10K),[Insurance],1,[],0,[Less],1
E-Commerce Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Greater New York Area Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Pennsylvania Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
California Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Property Development Companies With Less Than $500M in Revenue,"[Companies, Revenue]",2,[],0,[Less],1
Property Development Companies With Less Than $1B in Revenue,"[Companies, 1B, Revenue]",3,[],0,[Less],1
Property Development Companies With Fewer Than 1000 Employees,"[Companies, Employees]",2,[],0,[Fewer],1
Private Equity Firms with Investments in England,[],0,[],0,[],0
Ohio Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Information Technology Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
"Private Equity Firms with Investments in London, England",[],0,[],0,[],0
Real Estate Investment Companies With Fewer Than 1000 Employees,[Employees],1,[],0,"[Real, Fewer]",2
Michigan Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Texas Companies With More Than 50 Employees (Top 10K),[Employees],1,[],0,[More],1
Hospital Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
California Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Venture Capital Investors with Investments in Greater Chicago Area,[],0,[],0,[],0
NA - South Africa Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
South Africa Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Southern US Dental Companies,[],0,[],0,[Southern],1
United States Hospital Companies (Top 10K),[],0,[],0,[],0
Sales Companies With More Than 10 Employees (Top 10K),"[Sales, Companies, Employees]",3,[],0,[More],1
Pennsylvania Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
New York Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Private Equity Firms with Investments in European Union (EU),[],0,[],0,[],0
Real Estate Investment Companies (Top 10K),[],0,[],0,[Real],1
United States Education Companies (Top 10K),[],0,[],0,[],0
Financial Services Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Building Material Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[Building],1,[Fewer],1
E-Commerce Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Wholesale Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Greater Chicago Area Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Advertising Companies With Fewer Than 100 Employees (Top 10K),"[Advertising, Companies, Employees]",3,[],0,[Fewer],1
Canada Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Greater Chicago Area Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Pennsylvania Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Property Development Companies With Less Than $50M in Revenue,"[Companies, Revenue]",2,[],0,[Less],1
Ontario Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Cosmetic Surgery Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,"[Cosmetic, More]",2
Pennsylvania Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Venture Capital Investors with Investments in Washington DC Metro Area,[],0,[],0,[],0
Asia Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Private Michigan Companies (Top 10K),[],0,[],0,[Private],1
Medical Companies With More Than 50 Employees (Top 10K),[Employees],1,[],0,[More],1
Michigan Companies (Top 10K),[],0,[],0,[],0
Sales Companies With More Than $1M in Revenue (Top 10K),"[Sales, Companies]",2,[],0,[More],1
Supply Chain Management Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Real Estate Companies With Fewer Than 10 Employees (Top 10K),[Employees],1,[],0,"[Real, Fewer]",2
Northeastern US Industrial Companies,[],0,[],0,[Northeastern],1
European Union (EU) Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,[More],1
San Francisco Bay Area Companies (Top 10K),[],0,[],0,[],0
United States Electronics Companies (Top 10K),[],0,[],0,[],0
Personal Health Companies With Less Than $1B in Revenue,"[1B, Revenue]",2,[],0,[Less],1
Manufacturing Companies With Fewer Than 10 Employees (Top 10K),"[Companies, Employees]",2,[Manufacturing],1,[Fewer],1
Property Management Companies With Fewer Than 10 Employees,"[Companies, Employees]",2,[],0,[Fewer],1
Information Technology Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Greater Houston Area Companies With More Than 10 Employees,"[Companies, Employees]",2,[],0,[More],1
Personal Health Companies With Less Than $500M in Revenue,[Revenue],1,[],0,[Less],1
Michigan Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
Quebec Companies With More Than $1M in Revenue,[Revenue],1,[],0,[More],1
Private San Francisco Bay Area Companies (Top 10K),[],0,[],0,[Private],1
"Venture Capital Investors with Investments in Sunnyvale, California",[],0,[],0,[],0
Mechanical Engineering Companies With Less Than $1B in Revenue,"[1B, Revenue]",2,[],0,[Less],1
Midwestern US Medical Companies,[],0,[],0,[Midwestern],1
"Venture Capital Investors with Investments in Santa Clara, California",[],0,[],0,[],0
Property Development Companies With More Than 10 Employees,"[Companies, Employees]",2,[],0,[More],1
Michigan Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Asia Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Connecticut Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Software Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
West Coast Companies With Fewer Than 10 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Southeast Asia Companies (Top 10K),[],0,[],0,[],0
Association of Southeast Asian Nations (ASEAN) Companies (Top 10K),[Companies],1,[],0,[],0
Australia Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Canada Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Investment Banks with Investments in Great Lakes,"[Investment, Investments]",2,[],0,[],0
Illinois Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Ontario Manufacturing Companies,[Companies],1,[],0,[],0
Mechanical Engineering Companies With Less Than $500M in Revenue,[Revenue],1,[],0,[Less],1
Georgia Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Southern US Wellness Companies,[],0,[],0,[Southern],1
Greater Houston Area Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Personal Health Companies With Less Than $50M in Revenue,[Revenue],1,[],0,[Less],1
Venture Capital Investors with Investments in Alberta,[],0,[],0,[],0
Medical Companies With Fewer Than 10 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Greater Houston Area Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
European Union (EU) Manufacturing Companies (Top 10K),[],0,[],0,[],0
Florida Companies With More Than 100 Employees,[Employees],1,[],0,[More],1
Machinery Manufacturing Companies With More Than $10M in Revenue,"[Machinery, Companies, Revenue]",3,[],0,[More],1
Michigan Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Greater Chicago Area Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Oceania Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
United States E-Commerce Companies (Top 10K),[],0,[],0,[],0
Virginia Companies (Top 10K),[],0,[],0,[],0
Greater Miami Area Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Venture Capital Investors with Investments in France,[],0,[],0,[],0
Venture Capital Investors with Investments in Switzerland,[],0,[],0,[],0
Leasing Companies With More Than 10 Employees,"[Companies, Employees]",2,[Leasing],1,[More],1
Private Equity Firms with Investments in Ontario,[],0,[],0,[],0
Training Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[Training],1,[Less],1
Africa Companies With Less Than $1B in Revenue,"[Companies, 1B, Revenue]",3,[],0,[Less],1
Australasia Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Leasing Companies With Less Than $10M in Revenue,"[Companies, Revenue]",2,[Leasing],1,[Less],1
Marketing Companies With More Than 10 Employees (Top 10K),"[Marketing, Companies, Employees]",3,[],0,[More],1
Private Virginia Companies (Top 10K),[],0,[],0,[],0
Australia Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Oceania Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Southern US Commercial Companies,[],0,[],0,[Southern],1
Training Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[Training],1,[Less],1
Virginia Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Australasia Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Australia Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Hospital Companies (Top 10K),[],0,[],0,[],0
Mechanical Engineering Companies (Top 10K),[],0,[],0,[],0
United States Software Companies (Top 10K),[],0,[],0,[],0
San Francisco Bay Area Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Private Equity Firms with Investments in Greater Miami Area,"[Investments, Area]",2,[],0,[],0
United States Health Diagnostics Companies,[],0,[],0,[],0
Greater Miami Area Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
West Coast Real Estate Companies (Top 10K),[],0,[],0,[],0
Plastics and Rubber Manufacturing Companies With More Than $1M in Revenue,"[Plastics, Companies, Revenue]",3,[],0,[More],1
Insurance Companies With Fewer Than 100 Employees (Top 10K),"[Insurance, Employees]",2,[],0,[Fewer],1
E-Commerce Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Insurance Companies With Less Than $50M in Revenue (Top 10K),[Insurance],1,[],0,[Less],1
Greater Miami Area Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
